season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2003,2,REG,00-0000108,PHI,,David Akers,K,SPEC,,1,1,0,0,57,1,0,0,0,0,1,0,0,0,0,0,0,0,57,,,57,0,0,1,1,0,0,1,0,,,,
2003,4,REG,00-0000108,PHI,,David Akers,K,SPEC,,3,3,0,0,34,1,0,2,1,0,0,0,0,0,0,0,0,0,26;34;22,,,82,0,0,2,2,0,0,1,0,,,,
2003,5,REG,00-0000108,PHI,,David Akers,K,SPEC,,2,2,0,0,52,1,0,0,1,0,1,0,0,0,0,0,0,0,52;36,,,88,0,0,3,3,0,0,1,0,,,,
2003,6,REG,00-0000108,PHI,,David Akers,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2003,7,REG,00-0000108,PHI,,David Akers,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2003,8,REG,00-0000108,PHI,,David Akers,K,SPEC,,1,2,1,0,30,0.5,0,0,1,0,0,0,0,0,0,0,1,0,30,55,,30,55,0,3,3,0,0,1,0,,,,
2003,9,REG,00-0000108,PHI,,David Akers,K,SPEC,,3,4,0,1,40,0.75,0,2,0,1,0,0,0,0,0,0,0,0,21;25;40,,41,86,0,41,2,2,0,0,1,0,,,,
2003,10,REG,00-0000108,PHI,,David Akers,K,SPEC,,1,2,1,0,21,0.5,0,1,0,0,0,0,0,0,0,1,0,0,21,47,,21,47,0,2,2,0,0,1,0,,,,
2003,11,REG,00-0000108,PHI,,David Akers,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2003,12,REG,00-0000108,PHI,,David Akers,K,SPEC,,4,4,0,0,42,1,0,0,2,2,0,0,0,0,0,0,0,0,36;41;42;33,,,152,0,0,3,3,0,0,1,0,,,,
2003,13,REG,00-0000108,PHI,,David Akers,K,SPEC,,4,4,0,0,48,1,0,1,2,1,0,0,0,0,0,0,0,0,35;48;38;29,,,150,0,0,1,1,0,0,1,0,,,,
2003,14,REG,00-0000108,PHI,,David Akers,K,SPEC,,2,2,0,0,22,1,0,2,0,0,0,0,0,0,0,0,0,0,22;21,,,43,0,0,4,4,0,0,1,0,,,,
2003,15,REG,00-0000108,PHI,,David Akers,K,SPEC,,2,2,0,0,46,1,0,0,0,2,0,0,0,0,0,0,0,0,46;42,,,88,0,0,4,4,0,0,1,0,,,,
2003,16,REG,00-0000108,PHI,,David Akers,K,SPEC,,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,,42;47,,0,89,0,4,4,0,0,1,0,,,,
2003,17,REG,00-0000108,PHI,,David Akers,K,SPEC,,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,4,4,0,0,1,0,,,,
2003,19,POST,00-0000108,PHI,,David Akers,K,SPEC,,2,3,1,0,37,0.667,0,0,2,0,0,0,0,0,1,0,0,0,37;31,33,,68,33,0,2,2,0,0,1,1,31,1,0,0
2003,20,POST,00-0000108,PHI,,David Akers,K,SPEC,,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,,0,,,,0,,,,
2003,1,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,2,2,0,0,46,1,0,0,0,2,0,0,0,0,0,0,0,0,42;46,,,88,0,0,3,3,0,0,1,0,,,,
2003,2,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,5,6,1,0,0.833,0,,,,
2003,3,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,1,0,,,,
2003,4,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,2,2,0,0,1,0,,,,
2003,5,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,3,3,0,0,1,0,,,,
2003,6,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,2,3,1,0,34,0.667,0,0,2,0,0,0,0,0,0,1,0,0,34;31,48,,65,48,0,4,4,0,0,1,1,48,0,1,0
2003,7,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,1,2,1,0,37,0.5,0,0,1,0,0,0,0,0,0,0,1,0,37,50,,37,50,0,2,2,0,0,1,0,,,,
2003,8,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,5,5,0,0,1,0,,,,
2003,10,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,2,2,0,0,29,1,0,2,0,0,0,0,0,0,0,0,0,0,29;27,,,56,0,0,5,5,0,0,1,0,,,,
2003,11,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,2,3,1,0,39,0.667,0,0,2,0,0,0,0,0,0,1,0,0,37;39,44,,76,44,0,1,1,0,0,1,0,,,,
2003,12,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,43;35,,,78,0,0,3,3,0,0,1,1,35,1,0,0
2003,13,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2003,14,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2003,15,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,1,2,1,0,35,0.5,0,0,1,0,0,0,0,0,0,1,0,0,35,48,,35,48,0,6,6,0,0,1,0,,,,
2003,16,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2003,17,REG,00-0000282,KC,,Morten Andersen,K,SPEC,,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,4,4,0,0,1,0,,,,
2003,19,POST,00-0000282,KC,,Morten Andersen,K,SPEC,,1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,1,0,0,0,22,31,,22,31,0,4,4,0,0,1,0,,,,
2003,2,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2003,3,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,2,2,0,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,22;43,,,65,0,0,3,3,0,0,1,0,,,,
2003,4,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2003,5,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,4,5,1,0,43,0.8,0,0,2,2,0,0,0,0,0,1,0,0,43;33;37;41,46,,154,46,0,1,1,0,0,1,0,,,,
2003,6,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,5,5,0,0,1,0,,,,
2003,7,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,3,3,0,0,40,1,0,0,2,1,0,0,0,0,0,0,0,0,40;32;34,,,106,0,0,4,4,0,0,1,0,,,,
2003,8,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,3,3,0,0,43,1,0,0,1,2,0,0,0,0,0,0,0,0,43;43;33,,,119,0,0,3,3,0,0,1,0,,,,
2003,10,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,4,4,0,0,1,0,,,,
2003,11,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,1,2,1,0,33,0.5,0,0,1,0,0,0,0,0,0,1,0,0,33,48,,33,48,0,1,1,0,0,1,0,,,,
2003,12,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,0,1,0,0,22,44,,22,44,0,5,5,0,0,1,0,,,,
2003,13,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,2,2,0,0,1,0,,,,
2003,14,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,2,2,0,0,40,1,0,0,0,2,0,0,0,0,0,0,0,0,40;40,,,80,0,0,1,1,0,0,1,0,,,,
2003,15,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,2,3,1,0,39,0.667,0,1,1,0,0,0,0,0,0,1,0,0,29;39,41,,68,41,0,2,2,0,0,1,0,,,,
2003,16,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,2,2,0,0,41,1,0,1,0,1,0,0,0,0,0,0,0,0,41;26,,,67,0,0,3,3,0,0,1,0,,,,
2003,17,REG,00-0000313,TEN,,Gary Anderson,K,SPEC,,4,4,0,0,43,1,0,1,2,1,0,0,0,0,0,0,0,0,37;33;43;23,,,136,0,0,3,3,0,0,1,0,,,,
2003,18,POST,00-0000313,TEN,,Gary Anderson,K,SPEC,,2,2,0,0,46,1,0,0,0,2,0,0,0,0,0,0,0,0,45;46,,,91,0,0,2,2,0,0,1,1,46,1,0,0
2003,19,POST,00-0000313,TEN,,Gary Anderson,K,SPEC,,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31,0,0,31,2,2,0,0,1,0,,,,
2003,1,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,2,2,0,0,41,1,0,0,1,1,0,0,0,0,0,0,0,0,30;41,,,71,0,0,1,1,0,0,1,0,,,,
2003,2,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,1,1,0,0,1,0,,,,
2003,3,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,3,4,1,0,41,0.75,0,0,2,1,0,0,0,0,0,1,0,0,41;39;30,42,,110,42,0,1,1,0,0,1,0,,,,
2003,4,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,2,2,0,0,38,1,0,0,2,0,0,0,0,0,0,0,0,0,34;38,,,72,0,0,,0,,,,0,,,,
2003,6,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,3,4,1,0,43,0.75,0,1,1,1,0,0,0,0,0,0,1,0,27;33;43,50,,103,50,0,3,3,0,0,1,0,,,,
2003,7,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,2,2,0,0,40,1,0,0,1,1,0,0,0,0,0,0,0,0,39;40,,,79,0,0,1,1,0,0,1,0,,,,
2003,8,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,1,2,1,0,30,0.5,0,0,1,0,0,0,0,0,0,0,1,0,30,55,,30,55,0,2,2,0,0,1,0,,,,
2003,9,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,51,0,0,51,4,4,0,0,1,1,51,0,0,1
2003,10,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,2,2,0,0,48,1,0,0,1,1,0,0,0,0,0,0,0,0,48;38,,,86,0,0,1,1,0,0,1,1,38,1,0,0
2003,11,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,4,4,0,0,1,0,,,,
2003,12,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,2,2,0,0,36,1,0,0,2,0,0,0,0,0,0,0,0,0,36;35,,,71,0,0,1,1,0,0,1,0,,,,
2003,13,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,3,3,0,0,1,0,,,,
2003,14,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,2,3,1,0,40,0.667,0,0,1,1,0,0,0,0,0,0,1,0,38;40,50,,78,50,0,,0,,,,0,,,,
2003,15,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,2,2,0,0,41,1,0,1,0,1,0,0,0,0,0,0,0,0,28;41,,,69,0,0,,0,,,,0,,,,
2003,16,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,1,1,0,0,1,0,,,,
2003,17,REG,00-0001759,NYJ,,Doug Brien,K,SPEC,,2,2,0,0,36,1,0,1,1,0,0,0,0,0,0,0,0,0,36;22,,,58,0,0,1,1,0,0,1,0,,,,
2003,1,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,5,7,2,0,50,0.714,0,2,2,0,1,0,0,0,0,1,1,0,36;50;23;24;35,43;54,,168,97,0,,0,,,,1,35,1,0,0
2003,2,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,1,1,0,0,1,0,,,,
2003,3,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2003,4,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,1,2,1,0,48,0.5,0,0,0,1,0,0,0,0,0,0,1,0,48,50,,48,50,0,3,3,0,0,1,0,,,,
2003,6,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,2,2,0,0,1,0,,,,
2003,7,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2003,8,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2003,9,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2003,10,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,2,2,0,0,45,1,0,0,1,1,0,0,0,0,0,0,0,0,45;33,,,78,0,0,3,3,0,0,1,0,,,,
2003,11,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,2,2,0,0,41,1,0,0,1,1,0,0,0,0,0,0,0,0,41;34,,,75,0,0,,0,,,,0,,,,
2003,12,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,2,2,0,0,31,1,1,0,1,0,0,0,0,0,0,0,0,0,19;31,,,50,0,0,2,2,0,0,1,0,,,,
2003,13,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,1,2,1,0,40,0.5,0,0,0,1,0,0,0,0,0,0,1,0,40,52,,40,52,0,2,2,0,0,1,0,,,,
2003,15,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,,0,,,,0,,,,
2003,16,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,3,3,0,0,1,0,,,,
2003,17,REG,00-0001980,HOU,,Kris Brown,K,SPEC,,1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,2,2,0,0,1,0,,,,
2003,1,REG,00-0002655,NO,,John Carney,K,SPEC,,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,1,1,0,0,1,0,,,,
2003,2,REG,00-0002655,NO,,John Carney,K,SPEC,,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,4,4,0,0,1,0,,,,
2003,3,REG,00-0002655,NO,,John Carney,K,SPEC,,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,1,1,0,0,1,0,,,,
2003,4,REG,00-0002655,NO,,John Carney,K,SPEC,,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,38;43,,,81,0,0,1,1,0,0,1,0,,,,
2003,5,REG,00-0002655,NO,,John Carney,K,SPEC,,2,3,1,0,38,0.667,0,1,1,0,0,0,0,0,0,0,1,0,38;26,57,,64,57,0,1,1,0,0,1,0,,,,
2003,6,REG,00-0002655,NO,,John Carney,K,SPEC,,2,3,1,0,50,0.667,0,0,1,0,1,0,0,0,1,0,0,0,50;30,38,,80,38,0,2,2,0,0,1,0,,,,
2003,7,REG,00-0002655,NO,,John Carney,K,SPEC,,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,6,6,0,0,1,0,,,,
2003,8,REG,00-0002655,NO,,John Carney,K,SPEC,,2,2,0,0,46,1,0,0,0,2,0,0,0,0,0,0,0,0,46;42,,,88,0,0,2,2,0,0,1,0,,,,
2003,9,REG,00-0002655,NO,,John Carney,K,SPEC,,1,2,1,0,47,0.5,0,0,0,1,0,0,0,0,1,0,0,0,47,39,,47,39,0,2,2,0,0,1,1,47,1,0,0
2003,11,REG,00-0002655,NO,,John Carney,K,SPEC,,3,3,0,0,36,1,0,2,1,0,0,0,0,0,0,0,0,0,28;26;36,,,90,0,0,2,2,0,0,1,1,36,1,0,0
2003,12,REG,00-0002655,NO,,John Carney,K,SPEC,,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,0,0,45,2,2,0,0,1,0,,,,
2003,13,REG,00-0002655,NO,,John Carney,K,SPEC,,1,3,2,0,25,0.333,0,1,0,0,0,0,0,0,0,1,1,0,25,51;48,,25,99,0,3,3,0,0,1,0,,,,
2003,14,REG,00-0002655,NO,,John Carney,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,49,,0,49,0,1,1,0,0,1,0,,,,
2003,15,REG,00-0002655,NO,,John Carney,K,SPEC,,1,2,1,0,35,0.5,0,0,1,0,0,0,0,0,0,1,0,0,35,49,,35,49,0,6,6,0,0,1,0,,,,
2003,16,REG,00-0002655,NO,,John Carney,K,SPEC,,2,2,0,0,38,1,0,0,2,0,0,0,0,0,0,0,0,0,33;38,,,71,0,0,1,2,1,0,0.5,0,,,,
2003,17,REG,00-0002655,NO,,John Carney,K,SPEC,,2,2,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,24;27,,,51,0,0,1,1,0,0,1,0,,,,
2003,1,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2003,2,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,2,2,0,0,25,1,1,1,0,0,0,0,0,0,0,0,0,0,19;25,,,44,0,0,1,1,0,0,1,0,,,,
2003,3,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,1,2,1,0,24,0.5,0,1,0,0,0,0,0,0,0,0,1,0,24,50,,24,50,0,1,1,0,0,1,0,,,,
2003,4,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,4,4,0,0,1,0,,,,
2003,5,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2003,7,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,4,5,1,0,50,0.8,0,0,1,2,1,0,0,0,0,1,0,0,44;50;42;32,43,,168,43,0,2,2,0,0,1,0,,,,
2003,8,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,1,1,0,0,51,1,0,0,0,0,1,0,0,0,0,0,0,0,51,,,51,0,0,1,1,0,0,1,0,,,,
2003,9,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,46,,0,46,0,1,1,0,0,1,0,,,,
2003,10,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,1,0,,,,
2003,12,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,2,2,0,0,48,1,0,1,0,1,0,0,0,0,0,0,0,0,48;26,,,74,0,0,3,3,0,0,1,0,,,,
2003,13,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,1,3,1,1,21,0.333,0,1,0,0,0,0,0,0,0,1,0,0,21,48,40,21,48,40,3,3,0,0,1,0,,,,
2003,14,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2003,15,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,2,2,0,0,26,1,0,2,0,0,0,0,0,0,0,0,0,0,20;26,,,46,0,0,1,1,0,0,1,0,,,,
2003,16,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,3,3,0,0,1,0,,,,
2003,17,REG,00-0002975,LAC,,Steve Christie,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2003,6,REG,00-0003395,NYG,,Brett Conway,K,SPEC,,2,4,2,0,34,0.5,0,1,1,0,0,0,0,0,0,2,0,0,22;34,47;49,,56,96,0,,0,,,,0,,,,
2003,7,REG,00-0003395,NYG,,Brett Conway,K,SPEC,,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,1,1,0,0,1,0,,,,
2003,8,REG,00-0003395,NYG,,Brett Conway,K,SPEC,,3,3,0,0,44,1,0,1,1,1,0,0,0,0,0,0,0,0,20;44;37,,,101,0,0,2,2,0,0,1,0,,,,
2003,9,REG,00-0003395,NYG,,Brett Conway,K,SPEC,,3,4,1,0,39,0.75,0,1,2,0,0,0,0,0,1,0,0,0,39;36;29,39,,104,39,0,2,2,0,0,1,1,29,1,0,0
2003,10,REG,00-0003395,NYG,,Brett Conway,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2003,15,REG,00-0003395,CLE,,Brett Conway,K,SPEC,,2,3,1,0,48,0.667,0,0,1,1,0,0,0,0,1,0,0,0,39;48,38,,87,38,0,2,2,0,0,1,0,,,,
2003,16,REG,00-0003395,CLE,,Brett Conway,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,37,,0,37,0,,0,,,,0,,,,
2003,17,REG,00-0003395,CLE,,Brett Conway,K,SPEC,,3,3,0,0,42,1,1,0,0,2,0,0,0,0,0,0,0,0,42;42;18,,,102,0,0,1,1,0,0,1,0,,,,
2003,1,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",2,2,0,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,19;20,,,39,0,0,,0,,,,0,,,,
2003,2,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",2,2,0,0,44,1,0,0,1,1,0,0,0,0,0,0,0,0,44;35,,,79,0,0,1,1,0,0,1,0,,,,
2003,3,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,48,,0,48,0,1,1,0,0,1,0,,,,
2003,4,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,35,,0,35,0,2,2,0,0,1,0,,,,
2003,5,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",2,2,0,0,22,1,1,1,0,0,0,0,0,0,0,0,0,0,19;22,,,41,0,0,3,4,0,1,0.75,0,,,,
2003,6,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",2,2,0,0,52,1,0,0,1,0,1,0,0,0,0,0,0,0,52;32,,,84,0,0,1,1,0,0,1,0,,,,
2003,7,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",2,3,1,0,46,0.667,0,0,0,2,0,0,0,0,0,1,0,0,46;42,46,,88,46,0,2,2,0,0,1,0,,,,
2003,8,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,,0,,,,0,,,,
2003,10,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",2,2,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,50;22,,,72,0,0,2,2,0,0,1,0,,,,
2003,11,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",3,3,0,0,34,1,0,2,1,0,0,0,0,0,0,0,0,0,34;24;29,,,87,0,0,5,5,0,0,1,0,,,,
2003,12,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",2,2,0,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,27;31,,,58,0,0,,0,,,,0,,,,
2003,13,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2003,14,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2003,1,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,3,3,0,0,51,1,0,1,1,0,1,0,0,0,0,0,0,0,51;27;39,,,117,0,0,3,3,0,0,1,0,,,,
2003,2,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,3,3,0,0,45,1,0,0,2,1,0,0,0,0,0,0,0,0,30;45;34,,,109,0,0,4,4,0,0,1,0,,,,
2003,3,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,4,4,0,0,1,0,,,,
